player_id,country_code,currency_code,signup_date,acquisition_channel
P-008569,GB,GBP,2025-12-09,storefront_feature
P-008570,CA,USD,2025-09-01,organic
P-008571,FR,EUR,2026-01-25,creator_program
P-008572,CA,USD,2025-11-09,organic
P-008573,ES,EUR,2024-10-18,storefront_feature
P-008574,CA,USD,2025-07-26,storefront_feature
P-008575,JP,JPY,2025-08-29,email
P-008576,US,USD,2024-12-23,email
P-008577,CA,USD,2026-06-23,storefront_feature
P-008578,US,USD,2024-07-26,paid_social
P-008579,CA,USD,2025-12-02,paid_social
P-008580,FR,EUR,2024-06-24,email
P-008581,GB,GBP,2025-03-16,paid_social
P-008582,DE,EUR,2024-08-25,email
P-008583,CA,USD,2025-04-11,organic
P-008584,GB,GBP,2025-04-07,creator_program
P-008585,US,USD,2025-08-08,storefront_feature
P-008586,CA,USD,2025-08-19,storefront_feature
P-008587,CA,USD,2025-01-03,storefront_feature
P-008588,GB,GBP,2024-06-13,creator_program
P-008589,FR,EUR,2025-10-17,paid_social
P-008590,AR,BRL,2025-09-05,creator_program
P-008591,JP,JPY,2025-10-21,email
P-008592,US,USD,2024-08-15,paid_social
P-008593,JP,JPY,2026-03-25,creator_program
P-008594,CA,USD,2025-06-15,storefront_feature
P-008595,ES,EUR,2025-03-30,organic
P-008596,BR,BRL,2025-01-27,creator_program
P-008597,DE,EUR,2025-10-25,storefront_feature
P-008598,US,USD,2024-06-17,storefront_feature
P-008599,US,USD,2025-11-16,email
P-008600,JP,JPY,2026-02-19,email
P-008601,FR,EUR,2024-08-26,storefront_feature
P-008602,JP,JPY,2026-07-04,creator_program
P-008603,US,USD,2025-03-07,paid_social
P-008604,DE,EUR,2026-06-04,creator_program
P-008605,AR,BRL,2025-01-23,email
P-008606,ES,EUR,2026-02-25,organic
P-008607,ES,EUR,2025-08-19,email
P-008608,CA,USD,2025-06-25,organic
P-008609,BR,BRL,2025-07-16,storefront_feature
P-008610,AR,BRL,2025-09-10,creator_program
P-008611,CA,USD,2026-01-19,organic
P-008612,JP,JPY,2026-03-23,creator_program
P-008613,AR,BRL,2025-01-30,organic
P-008614,GB,GBP,2025-11-27,email
P-008615,AR,BRL,2026-07-31,paid_social
P-008616,US,USD,2025-06-24,email
P-008617,FR,EUR,2024-07-03,storefront_feature
P-008618,CA,USD,2026-08-01,email
P-008619,DE,EUR,2024-06-07,creator_program
P-008620,CA,USD,2026-09-02,organic
P-008621,US,USD,2026-06-01,storefront_feature
P-008622,GB,GBP,2024-12-07,storefront_feature
P-008623,BR,BRL,2025-01-19,creator_program
P-008624,DE,EUR,2025-11-11,creator_program
P-008625,CA,USD,2024-07-19,creator_program
P-008626,GB,GBP,2024-12-05,email
P-008627,US,USD,2025-03-07,email
P-008628,ES,EUR,2024-08-23,creator_program
P-008629,ES,EUR,2024-11-20,organic
P-008630,CA,USD,2025-06-06,email
P-008631,AR,BRL,2026-03-22,paid_social
P-008632,CA,USD,2026-08-27,storefront_feature
P-008633,JP,JPY,2026-07-14,paid_social
P-008634,US,USD,2026-08-18,creator_program
P-008635,BR,BRL,2026-06-26,email
P-008636,AR,BRL,2025-04-26,organic
P-008637,US,USD,2025-04-06,organic
P-008638,CA,USD,2025-08-23,creator_program
P-008639,AR,BRL,2025-05-05,paid_social
P-008640,GB,GBP,2025-08-08,organic
P-008641,JP,JPY,2026-09-22,email
P-008642,AR,BRL,2026-04-14,paid_social
P-008643,CA,USD,2026-08-09,paid_social
P-008644,AR,BRL,2025-07-11,creator_program
P-008645,US,USD,2024-09-18,paid_social
P-008646,AR,BRL,2026-04-11,email
P-008647,AR,BRL,2026-09-06,creator_program
P-008648,US,USD,2025-06-30,storefront_feature
P-008649,GB,GBP,2025-09-10,creator_program
P-008650,CA,USD,2026-08-20,organic
P-008651,GB,GBP,2024-11-23,creator_program
P-008652,CA,USD,2026-05-11,creator_program
P-008653,ES,EUR,2026-06-26,storefront_feature
P-008654,DE,EUR,2026-01-08,organic
P-008655,DE,EUR,2025-05-22,email
P-008656,US,USD,2024-08-22,paid_social
P-008657,CA,USD,2026-08-18,storefront_feature
P-008658,BR,BRL,2025-01-25,storefront_feature
P-008659,CA,USD,2024-07-22,paid_social
P-008660,CA,USD,2026-03-17,creator_program
P-008661,DE,EUR,2025-11-12,email
P-008662,BR,BRL,2025-04-26,storefront_feature
P-008663,CA,USD,2024-10-20,creator_program
P-008664,CA,USD,2026-05-28,email
P-008665,AR,BRL,2026-01-29,paid_social
P-008666,JP,JPY,2026-07-02,paid_social
P-008667,CA,USD,2024-09-08,organic
P-008668,US,USD,2026-06-17,email
P-008669,DE,EUR,2025-07-08,storefront_feature
P-008670,BR,BRL,2024-07-20,storefront_feature
P-008671,US,USD,2026-03-10,paid_social
P-008672,US,USD,2026-01-02,organic
P-008673,GB,GBP,2025-08-24,storefront_feature
P-008674,BR,BRL,2026-02-17,paid_social
P-008675,DE,EUR,2025-09-28,creator_program
P-008676,CA,USD,2025-07-03,paid_social
P-008677,US,USD,2025-01-28,organic
P-008678,AR,BRL,2025-05-05,paid_social
P-008679,US,USD,2025-08-20,paid_social
P-008680,CA,USD,2025-02-08,email
P-008681,ES,EUR,2025-08-06,creator_program
P-008682,CA,USD,2025-01-23,organic
P-008683,BR,BRL,2025-06-04,storefront_feature
P-008684,US,USD,2026-01-27,email
P-008685,CA,USD,2025-01-07,paid_social
P-008686,DE,EUR,2026-04-17,email
P-008687,JP,JPY,2026-04-23,storefront_feature
P-008688,AR,BRL,2026-05-23,creator_program
P-008689,CA,USD,2026-04-26,organic
P-008690,CA,USD,2025-09-19,storefront_feature
P-008691,CA,USD,2025-08-15,paid_social
P-008692,DE,EUR,2024-06-28,paid_social
P-008693,DE,EUR,2025-09-07,creator_program
P-008694,DE,EUR,2025-08-19,organic
P-008695,CA,USD,2026-06-20,storefront_feature
P-008696,JP,JPY,2026-09-13,storefront_feature
P-008697,DE,EUR,2026-04-05,paid_social
P-008698,US,USD,2026-06-03,creator_program
P-008699,DE,EUR,2024-07-23,storefront_feature
P-008700,US,USD,2026-09-02,creator_program
P-008701,ES,EUR,2025-05-28,creator_program
P-008702,AR,BRL,2025-08-29,email
P-008703,CA,USD,2025-05-12,paid_social
P-008704,DE,EUR,2024-08-06,organic
P-008705,CA,USD,2026-02-16,creator_program
P-008706,BR,BRL,2025-08-12,email
P-008707,CA,USD,2026-09-08,paid_social
P-008708,US,USD,2024-09-22,paid_social
P-008709,JP,JPY,2026-07-04,email
P-008710,AR,BRL,2025-09-18,organic
P-008711,BR,BRL,2024-08-03,storefront_feature
P-008712,US,USD,2026-05-23,paid_social
P-008713,JP,JPY,2024-12-22,email
P-008714,JP,JPY,2024-08-05,email
P-008715,BR,BRL,2026-05-20,storefront_feature
P-008716,BR,BRL,2026-08-25,creator_program
P-008717,DE,EUR,2025-07-25,paid_social
P-008718,CA,USD,2025-07-11,email
P-008719,BR,BRL,2026-09-23,storefront_feature
P-008720,US,USD,2026-07-22,storefront_feature
P-008721,JP,JPY,2024-11-10,creator_program
P-008722,BR,BRL,2025-05-31,paid_social
P-008723,BR,BRL,2025-01-04,storefront_feature
P-008724,DE,EUR,2025-06-16,storefront_feature
P-008725,AR,BRL,2025-12-13,storefront_feature
P-008726,BR,BRL,2026-03-06,paid_social
P-008727,DE,EUR,2024-06-28,organic
P-008728,CA,USD,2024-11-11,storefront_feature
P-008729,JP,JPY,2024-07-28,email
P-008730,GB,GBP,2025-04-28,storefront_feature
P-008731,CA,USD,2026-08-26,paid_social
P-008732,GB,GBP,2025-04-06,storefront_feature
P-008733,CA,USD,2024-06-17,creator_program
P-008734,JP,JPY,2026-01-25,email
P-008735,GB,GBP,2026-09-13,email
P-008736,CA,USD,2025-11-14,email
P-008737,ES,EUR,2024-08-14,paid_social
P-008738,DE,EUR,2025-02-11,paid_social
P-008739,CA,USD,2024-07-28,organic
P-008740,US,USD,2025-02-04,organic
P-008741,FR,EUR,2026-03-14,storefront_feature
P-008742,GB,GBP,2025-12-12,creator_program
P-008743,BR,BRL,2025-11-01,creator_program
P-008744,AR,BRL,2026-07-03,storefront_feature
P-008745,CA,USD,2026-01-02,paid_social
P-008746,CA,USD,2025-12-25,email
P-008747,US,USD,2025-08-26,email
P-008748,FR,EUR,2024-10-25,email
P-008749,US,USD,2025-04-15,creator_program
P-008750,US,USD,2026-04-03,paid_social
P-008751,US,USD,2024-12-18,organic
P-008752,GB,GBP,2025-01-20,paid_social
P-008753,CA,USD,2024-07-26,creator_program
P-008754,JP,JPY,2025-10-27,paid_social
P-008755,JP,JPY,2025-01-15,paid_social
P-008756,DE,EUR,2024-11-21,email
P-008757,US,USD,2026-02-14,storefront_feature
P-008758,JP,JPY,2025-04-15,storefront_feature
P-008759,CA,USD,2025-04-06,creator_program
P-008760,DE,EUR,2026-01-22,paid_social
P-008761,US,USD,2025-09-19,email
P-008762,CA,USD,2025-11-13,creator_program
P-008763,US,USD,2025-10-28,email
P-008764,CA,USD,2026-04-06,storefront_feature
P-008765,US,USD,2026-06-16,organic
P-008766,CA,USD,2024-09-19,creator_program
P-008767,CA,USD,2025-09-17,email
P-008768,JP,JPY,2024-07-02,organic
P-008769,FR,EUR,2024-09-06,paid_social
P-008770,DE,EUR,2024-12-17,email
P-008771,GB,GBP,2026-04-30,paid_social
P-008772,GB,GBP,2025-06-14,email
P-008773,CA,USD,2024-06-28,organic
P-008774,CA,USD,2025-08-31,paid_social
P-008775,CA,USD,2025-08-07,storefront_feature
P-008776,CA,USD,2025-03-20,paid_social
P-008777,JP,JPY,2026-02-28,creator_program
P-008778,FR,EUR,2025-01-15,email
P-008779,GB,GBP,2026-01-01,creator_program
P-008780,US,USD,2026-05-21,email
P-008781,US,USD,2025-07-26,creator_program
P-008782,US,USD,2024-10-31,creator_program
P-008783,CA,USD,2025-04-28,email
P-008784,BR,BRL,2025-11-11,paid_social
P-008785,AR,BRL,2026-02-01,organic
P-008786,CA,USD,2025-01-08,organic
P-008787,ES,EUR,2024-06-04,creator_program
P-008788,AR,BRL,2026-04-25,creator_program
P-008789,JP,JPY,2025-08-29,paid_social
P-008790,CA,USD,2025-04-21,creator_program
P-008791,FR,EUR,2026-01-26,organic
P-008792,US,USD,2024-10-21,creator_program
P-008793,CA,USD,2024-07-29,email
P-008794,CA,USD,2026-07-23,storefront_feature
P-008795,US,USD,2024-08-28,creator_program
P-008796,US,USD,2025-01-20,storefront_feature
P-008797,GB,GBP,2025-08-27,creator_program
P-008798,US,USD,2025-10-19,creator_program
P-008799,CA,USD,2025-09-20,email
P-008800,GB,GBP,2024-12-08,storefront_feature
P-008801,US,USD,2025-07-29,email
P-008802,US,USD,2024-10-14,organic
P-008803,CA,USD,2024-11-10,email
P-008804,DE,EUR,2024-11-12,storefront_feature
P-008805,CA,USD,2026-01-31,paid_social
P-008806,BR,BRL,2026-09-05,storefront_feature
P-008807,AR,BRL,2026-01-05,creator_program
P-008808,US,USD,2025-09-08,creator_program
P-008809,ES,EUR,2024-08-12,creator_program
P-008810,JP,JPY,2024-12-18,creator_program
P-008811,BR,BRL,2026-05-08,storefront_feature
P-008812,US,USD,2025-09-05,organic
P-008813,BR,BRL,2025-08-24,storefront_feature
P-008814,AR,BRL,2024-11-22,paid_social
P-008815,BR,BRL,2025-10-07,email
P-008816,GB,GBP,2026-08-24,storefront_feature
P-008817,US,USD,2026-03-16,creator_program
P-008818,GB,GBP,2026-04-21,creator_program
P-008819,GB,GBP,2025-12-26,organic
P-008820,JP,JPY,2025-06-11,creator_program
P-008821,US,USD,2024-12-22,creator_program
P-008822,AR,BRL,2025-06-02,email
P-008823,CA,USD,2025-04-11,creator_program
P-008824,GB,GBP,2026-08-24,creator_program
P-008825,BR,BRL,2025-12-19,paid_social
P-008826,CA,USD,2026-03-16,paid_social
P-008827,JP,JPY,2026-08-03,creator_program
P-008828,US,USD,2025-10-11,creator_program
P-008829,AR,BRL,2026-03-27,organic
P-008830,CA,USD,2026-05-14,organic
P-008831,US,USD,2024-06-06,paid_social
P-008832,BR,BRL,2025-05-07,organic
P-008833,US,USD,2026-02-14,paid_social
P-008834,ES,EUR,2025-11-23,creator_program
P-008835,CA,USD,2024-09-27,email
P-008836,AR,BRL,2025-06-06,storefront_feature
P-008837,ES,EUR,2025-02-26,storefront_feature
P-008838,FR,EUR,2026-08-11,organic
P-008839,GB,GBP,2025-07-20,email
P-008840,CA,USD,2026-06-01,paid_social
P-008841,CA,USD,2024-06-11,paid_social
P-008842,ES,EUR,2025-05-20,email
P-008843,ES,EUR,2025-03-12,creator_program
P-008844,DE,EUR,2024-08-25,creator_program
P-008845,US,USD,2024-08-23,email
P-008846,CA,USD,2026-09-02,email
P-008847,CA,USD,2026-03-11,creator_program
P-008848,US,USD,2025-05-14,organic
P-008849,CA,USD,2026-05-13,creator_program
P-008850,US,USD,2025-10-23,organic
P-008851,US,USD,2025-11-28,storefront_feature
P-008852,CA,USD,2025-01-15,creator_program
P-008853,GB,GBP,2026-03-21,paid_social
P-008854,DE,EUR,2025-04-16,creator_program
P-008855,US,USD,2025-05-09,creator_program
P-008856,ES,EUR,2024-07-06,paid_social
P-008857,ES,EUR,2025-03-13,storefront_feature
P-008858,BR,BRL,2024-08-19,paid_social
P-008859,AR,BRL,2025-08-25,creator_program
P-008860,US,USD,2024-08-28,paid_social
P-008861,US,USD,2025-03-12,paid_social
P-008862,ES,EUR,2025-04-03,creator_program
P-008863,CA,USD,2025-01-23,organic
P-008864,CA,USD,2025-08-17,paid_social
P-008865,CA,USD,2024-06-07,storefront_feature
P-008866,CA,USD,2026-09-12,creator_program
P-008867,FR,EUR,2024-11-30,storefront_feature
P-008868,JP,JPY,2026-06-20,email
P-008869,US,USD,2025-05-03,organic
P-008870,ES,EUR,2025-12-23,organic
P-008871,GB,GBP,2026-08-24,organic
P-008872,ES,EUR,2024-08-12,paid_social
P-008873,US,USD,2026-02-05,organic
P-008874,CA,USD,2024-10-24,email
P-008875,FR,EUR,2025-07-25,storefront_feature
P-008876,CA,USD,2025-12-26,storefront_feature
P-008877,DE,EUR,2026-04-14,creator_program
P-008878,FR,EUR,2024-07-30,paid_social
P-008879,GB,GBP,2026-05-15,organic
P-008880,JP,JPY,2026-03-30,storefront_feature
P-008881,AR,BRL,2024-08-04,storefront_feature
P-008882,FR,EUR,2024-10-06,paid_social
P-008883,BR,BRL,2025-10-21,organic
P-008884,FR,EUR,2026-06-19,paid_social
P-008885,GB,GBP,2025-08-02,email
P-008886,CA,USD,2026-04-17,storefront_feature
P-008887,DE,EUR,2026-02-21,storefront_feature
P-008888,ES,EUR,2026-05-25,email
P-008889,CA,USD,2025-09-23,storefront_feature
P-008890,BR,BRL,2025-09-25,email
P-008891,US,USD,2026-06-01,paid_social
P-008892,AR,BRL,2026-03-12,creator_program
P-008893,US,USD,2026-01-06,paid_social
P-008894,GB,GBP,2024-08-03,storefront_feature
P-008895,GB,GBP,2026-04-22,creator_program
P-008896,US,USD,2026-08-10,storefront_feature
P-008897,JP,JPY,2026-03-25,creator_program
P-008898,GB,GBP,2024-06-23,organic
P-008899,US,USD,2025-03-18,storefront_feature
P-008900,AR,BRL,2026-02-10,storefront_feature
P-008901,BR,BRL,2025-04-29,email
P-008902,JP,JPY,2025-03-06,creator_program
P-008903,CA,USD,2026-03-21,email
P-008904,US,USD,2025-01-23,creator_program
P-008905,CA,USD,2025-06-07,creator_program
P-008906,CA,USD,2026-04-11,email
P-008907,GB,GBP,2026-01-08,email
P-008908,ES,EUR,2026-09-18,paid_social
P-008909,CA,USD,2024-10-10,organic
P-008910,DE,EUR,2026-05-13,organic
P-008911,CA,USD,2026-06-21,paid_social
P-008912,JP,JPY,2024-10-25,paid_social
P-008913,CA,USD,2025-03-14,storefront_feature
P-008914,US,USD,2025-11-16,paid_social
P-008915,JP,JPY,2024-11-03,organic
P-008916,US,USD,2024-12-18,email
P-008917,DE,EUR,2026-05-23,organic
P-008918,FR,EUR,2026-08-30,storefront_feature
P-008919,US,USD,2024-09-28,storefront_feature
P-008920,AR,BRL,2025-08-31,email
P-008921,AR,BRL,2024-06-13,email
P-008922,ES,EUR,2026-01-13,email
P-008923,AR,BRL,2025-06-19,creator_program
P-008924,US,USD,2026-03-18,creator_program
P-008925,FR,EUR,2025-10-08,paid_social
P-008926,CA,USD,2026-04-12,creator_program
P-008927,ES,EUR,2026-04-23,storefront_feature
P-008928,CA,USD,2024-08-08,email
P-008929,BR,BRL,2025-07-04,creator_program
P-008930,CA,USD,2026-03-20,creator_program
P-008931,AR,BRL,2025-07-17,creator_program
P-008932,US,USD,2026-05-01,paid_social
P-008933,JP,JPY,2026-02-19,creator_program
P-008934,ES,EUR,2024-09-25,organic
P-008935,FR,EUR,2026-01-06,paid_social
P-008936,AR,BRL,2025-05-12,organic
P-008937,JP,JPY,2025-01-29,email
P-008938,GB,GBP,2026-02-02,organic
P-008939,AR,BRL,2024-09-24,creator_program
P-008940,BR,BRL,2024-06-09,storefront_feature
P-008941,GB,GBP,2026-09-02,paid_social
P-008942,DE,EUR,2024-08-13,paid_social
P-008943,US,USD,2026-09-10,storefront_feature
P-008944,CA,USD,2026-06-04,email
P-008945,CA,USD,2026-05-09,email
P-008946,FR,EUR,2026-05-04,creator_program
P-008947,GB,GBP,2025-03-21,organic
P-008948,JP,JPY,2025-09-12,storefront_feature
P-008949,US,USD,2025-10-19,organic
P-008950,US,USD,2024-12-31,creator_program
P-008951,ES,EUR,2025-08-05,paid_social
P-008952,JP,JPY,2025-01-06,paid_social
P-008953,GB,GBP,2024-08-04,paid_social
P-008954,BR,BRL,2025-09-04,creator_program
P-008955,US,USD,2024-10-27,creator_program
P-008956,US,USD,2024-11-24,creator_program
P-008957,US,USD,2025-01-27,storefront_feature
P-008958,FR,EUR,2025-03-16,storefront_feature
P-008959,US,USD,2025-04-17,organic
P-008960,BR,BRL,2025-12-21,organic
P-008961,DE,EUR,2025-02-08,organic
P-008962,US,USD,2026-02-25,email
P-008963,US,USD,2025-07-14,email
P-008964,US,USD,2026-02-02,email
P-008965,AR,BRL,2025-06-20,organic
P-008966,AR,BRL,2026-02-21,creator_program
P-008967,US,USD,2024-07-24,email
P-008968,CA,USD,2025-02-09,organic
P-008969,JP,JPY,2024-06-03,storefront_feature
P-008970,AR,BRL,2025-04-19,storefront_feature
P-008971,BR,BRL,2026-07-25,email
P-008972,US,USD,2024-12-27,paid_social
P-008973,BR,BRL,2025-11-06,email
P-008974,GB,GBP,2025-10-01,email
P-008975,CA,USD,2024-12-29,creator_program
P-008976,JP,JPY,2026-06-24,email
P-008977,CA,USD,2026-07-20,storefront_feature
P-008978,CA,USD,2025-06-11,email
P-008979,US,USD,2025-03-31,paid_social
P-008980,CA,USD,2025-02-23,paid_social
P-008981,US,USD,2024-07-31,creator_program
P-008982,US,USD,2024-06-14,paid_social
P-008983,JP,JPY,2024-09-19,creator_program
P-008984,AR,BRL,2025-08-02,organic
P-008985,US,USD,2026-04-16,email
P-008986,CA,USD,2026-06-25,email
P-008987,CA,USD,2026-04-15,email
P-008988,CA,USD,2024-10-27,email
P-008989,US,USD,2025-07-27,creator_program
P-008990,CA,USD,2025-03-05,email
P-008991,GB,GBP,2025-12-10,organic
P-008992,JP,JPY,2026-05-26,organic
P-008993,ES,EUR,2026-08-26,creator_program
P-008994,ES,EUR,2026-04-17,email
P-008995,CA,USD,2024-09-11,email
P-008996,CA,USD,2026-03-02,organic
P-008997,FR,EUR,2026-05-09,paid_social
P-008998,JP,JPY,2026-02-23,creator_program
P-008999,FR,EUR,2026-01-12,email
P-009001,JP,JPY,2025-01-12,creator_program
P-009002,JP,JPY,2025-07-02,creator_program
P-009003,GB,GBP,2026-01-28,paid_social
P-009004,BR,BRL,2026-04-13,creator_program
P-009005,CA,USD,2026-09-01,creator_program
P-009006,US,USD,2024-10-19,organic
P-009007,US,USD,2025-03-11,email
P-009008,DE,EUR,2024-09-19,paid_social
P-009009,FR,EUR,2024-08-03,creator_program
P-009010,US,USD,2025-03-02,creator_program
P-009011,FR,EUR,2025-04-19,creator_program
P-009012,GB,GBP,2025-06-03,creator_program
P-009013,GB,GBP,2026-08-19,storefront_feature
P-009014,CA,USD,2025-11-21,email
P-009015,FR,EUR,2025-01-09,paid_social
P-009016,BR,BRL,2025-08-23,paid_social
P-009017,CA,USD,2025-08-20,email
P-009018,US,USD,2024-12-06,creator_program
P-009019,ES,EUR,2026-05-09,organic
P-009020,GB,GBP,2026-01-09,organic
P-009021,CA,USD,2024-09-01,storefront_feature
P-009022,ES,EUR,2025-05-15,creator_program
P-009023,GB,GBP,2025-02-07,storefront_feature
P-009024,US,USD,2025-08-15,email
P-009025,CA,USD,2025-05-20,organic
P-009026,CA,USD,2025-09-08,storefront_feature
P-009027,GB,GBP,2024-11-01,email
P-009028,CA,USD,2024-12-23,email
P-009029,ES,EUR,2026-04-20,creator_program
P-009030,CA,USD,2024-08-01,email
P-009031,FR,EUR,2024-07-06,paid_social
P-009032,US,USD,2024-11-03,creator_program
P-009033,US,USD,2025-04-12,organic
P-009034,GB,GBP,2024-09-09,email
P-009035,US,USD,2026-07-12,storefront_feature
P-009036,BR,BRL,2025-08-24,creator_program
P-009037,CA,USD,2024-09-02,organic
P-009038,CA,USD,2025-03-16,paid_social
P-009039,US,USD,2024-12-31,creator_program
P-009040,ES,EUR,2025-10-17,organic
P-009041,CA,USD,2025-07-24,creator_program
P-009042,GB,GBP,2025-07-01,creator_program
P-009043,US,USD,2025-06-07,paid_social
P-009044,JP,JPY,2025-06-26,email
P-009045,CA,USD,2026-02-14,email
P-009046,FR,EUR,2026-06-10,email
P-009047,FR,EUR,2025-01-09,storefront_feature
P-009048,US,USD,2026-05-08,organic
P-009049,US,USD,2024-08-19,creator_program
P-009050,AR,BRL,2026-01-01,storefront_feature
P-009051,AR,BRL,2024-12-26,paid_social
P-009052,GB,GBP,2024-12-14,paid_social
P-009053,AR,BRL,2025-03-23,paid_social
P-009054,JP,JPY,2026-05-31,email
P-009055,GB,GBP,2024-06-09,creator_program
P-009056,US,USD,2025-10-20,storefront_feature
P-009057,ES,EUR,2026-06-05,organic
P-009058,GB,GBP,2026-05-26,email
P-009059,DE,EUR,2026-06-12,organic
P-009060,US,USD,2026-09-08,creator_program
P-009061,DE,EUR,2025-06-06,organic
P-009062,US,USD,2025-06-09,storefront_feature
P-009063,CA,USD,2025-03-10,paid_social
P-009064,FR,EUR,2025-10-27,creator_program
P-009065,JP,JPY,2026-09-03,paid_social
P-009066,JP,JPY,2024-12-03,paid_social
P-009067,ES,EUR,2026-07-31,email
P-009068,US,USD,2025-03-07,organic
P-009069,JP,JPY,2024-07-12,storefront_feature
P-009070,US,USD,2024-11-09,storefront_feature
P-009071,CA,USD,2025-02-15,creator_program
P-009072,CA,USD,2025-12-13,paid_social
P-009073,GB,GBP,2026-03-28,organic
P-009074,CA,USD,2024-09-16,email
P-009075,US,USD,2026-09-11,paid_social
P-009076,CA,USD,2025-09-01,paid_social
P-009077,GB,GBP,2024-10-19,paid_social
P-009078,DE,EUR,2026-02-14,email
P-009079,JP,JPY,2025-07-13,storefront_feature
P-009080,US,USD,2025-03-18,paid_social
P-009081,BR,BRL,2024-06-18,storefront_feature
P-009082,US,USD,2025-03-16,email
P-009083,US,USD,2025-02-24,organic
P-009084,US,USD,2025-07-17,storefront_feature
P-009085,US,USD,2026-08-05,email
P-009086,CA,USD,2024-06-29,storefront_feature
P-009087,ES,EUR,2026-06-23,paid_social
P-009088,JP,JPY,2025-03-03,paid_social
P-009089,AR,BRL,2025-04-07,storefront_feature
P-009090,JP,JPY,2025-06-21,organic
P-009091,DE,EUR,2026-07-09,email
P-009092,ES,EUR,2026-03-10,creator_program
P-009093,US,USD,2024-11-06,paid_social
P-009094,GB,GBP,2024-11-14,email
P-009095,CA,USD,2024-12-08,organic
P-009096,JP,JPY,2026-08-15,organic
P-009097,CA,USD,2025-10-31,storefront_feature
P-009098,FR,EUR,2026-04-17,organic
P-009099,CA,USD,2025-05-14,organic
P-009100,DE,EUR,2025-08-01,email
P-009101,US,USD,2025-04-03,storefront_feature
P-009102,ES,EUR,2026-07-25,paid_social
