order_id,order_date,settlement_date,player_id,title_id,platform_code,order_status,gross_usd,platform_fee_usd,net_usd
ORD-0029946,2025-09-02,2025-10-02,P-009493,T-03,STEAM,completed,9.9609,2.9883,6.9726
ORD-0029947,2025-09-02,2025-10-17,P-039738,T-03,PSN,completed,14.7884,4.4365,10.3519
ORD-0029948,2025-09-02,2025-10-02,P-008191,T-01,STEAM,completed,56.0737,16.8221,39.2516
ORD-0029949,2025-09-02,2025-10-17,P-018368,T-01,XBOX,completed,14.8262,4.4479,10.3783
ORD-0029950,2025-09-02,2025-10-17,P-014963,T-01,PSN,completed,50.4156,15.1247,35.2909
ORD-0029951,2025-09-02,2025-10-17,P-026813,T-03,PSN,completed,9.9609,2.9883,6.9726
ORD-0029952,2025-09-02,2025-10-17,P-044417,T-01,XBOX,completed,15.2781,4.5834,10.6946
ORD-0029953,2025-09-02,2025-10-02,P-037435,T-04,STEAM,completed,20.2455,6.0736,14.1718
ORD-0029954,2025-09-02,2025-10-17,P-014869,T-03,XBOX,completed,4.9804,1.4941,3.4863
ORD-0029955,2025-09-02,2025-10-17,P-027612,T-01,XBOX,completed,44.531,13.3593,31.1717
ORD-0029956,2025-09-02,2025-10-17,P-029331,T-01,PSN,completed,98.9809,29.6943,69.2866
ORD-0029957,2025-09-02,2025-11-01,P-013257,T-01,NSW,completed,17.3269,5.1981,12.1288
ORD-0029958,2025-09-02,2025-10-17,P-033856,T-01,PSN,completed,112.1576,33.6473,78.5103
ORD-0029959,2025-09-02,2025-10-02,P-023842,T-03,STEAM,completed,15.1054,4.5316,10.5738
ORD-0029960,2025-09-02,2025-10-02,P-016228,T-04,STEAM,completed,60.8278,18.2483,42.5794
ORD-0029961,2025-09-03,2025-10-03,P-043780,T-03,EPIC,completed,14.8556,1.7827,13.0729
ORD-0029962,2025-09-03,2025-10-03,P-028189,T-01,STEAM,completed,153.0216,45.9065,107.1151
ORD-0029964,2025-09-03,2025-10-18,P-002799,T-01,PSN,completed,106.4435,31.9331,74.5105
ORD-0029965,2025-09-03,2025-10-18,P-006589,T-01,XBOX,completed,17.3829,5.2149,12.168
ORD-0029966,2025-09-03,2025-10-18,P-006843,T-03,XBOX,completed,15.102,4.5306,10.5714
ORD-0029967,2025-09-03,2025-10-03,P-033901,T-03,EPIC,completed,20.1427,2.4171,17.7256
ORD-0029968,2025-09-03,2025-10-18,P-033919,T-03,XBOX,completed,15.1121,4.5336,10.5785
ORD-0029969,2025-09-03,2025-10-03,P-014090,T-04,STEAM,completed,40.5598,12.1679,28.3919
ORD-0029970,2025-09-03,2025-11-02,P-044112,T-01,NSW,completed,17.8561,5.3568,12.4993
ORD-0029971,2025-09-03,2025-10-03,P-036776,T-01,STEAM,completed,51.0072,15.3022,35.705
ORD-0029972,2025-09-03,2025-10-18,P-016827,T-03,XBOX,completed,15.1121,4.5336,10.5785
ORD-0029973,2025-09-03,2025-10-18,P-039679,T-01,PSN,completed,119.8705,35.9611,83.9093
ORD-0029974,2025-09-03,2025-10-18,P-014083,T-01,PSN,completed,48.3869,14.5161,33.8708
ORD-0029975,2025-09-03,2025-10-18,P-041442,T-04,XBOX,completed,5.0611,1.5183,3.5428
ORD-0029976,2025-09-03,2025-10-18,P-025301,T-03,PSN,completed,15.0001,4.5,10.5
ORD-0029977,2025-09-03,2025-10-03,P-035991,T-04,EPIC,completed,30.4275,3.6513,26.7762
ORD-0029978,2025-09-03,2025-10-18,P-035266,T-04,PSN,completed,10.418,3.1254,7.2926
ORD-0029979,2025-09-03,2025-10-03,P-040005,T-04,STEAM,completed,67.7074,20.3122,47.3952
ORD-0029980,2025-09-03,2025-11-02,P-020432,T-01,NSW,completed,51.0072,15.3022,35.705
ORD-0029981,2025-09-03,2025-10-03,P-033627,T-01,EPIC,completed,5.0241,0.6029,4.4212
ORD-0029982,2025-09-03,2025-10-03,P-026124,T-04,STEAM,completed,41.0781,12.3234,28.7547
ORD-0029983,2025-09-03,2025-10-18,P-038969,T-01,XBOX,completed,5.0241,1.5072,3.5169
ORD-0029984,2025-09-03,2025-10-03,P-022786,T-03,EPIC,completed,14.8556,1.7827,13.0729
ORD-0029985,2025-09-03,2025-10-03,P-006458,T-04,EPIC,completed,29.082,3.4898,25.5922
ORD-0029986,2025-09-03,2025-10-03,P-010824,T-01,STEAM,completed,15.0979,4.5294,10.5685
ORD-0029987,2025-09-03,2025-10-18,P-034874,T-01,XBOX,completed,51.0072,15.3022,35.705
ORD-0029988,2025-09-03,2025-10-18,P-023949,T-03,PSN,completed,20.3968,6.119,14.2777
ORD-0029989,2025-09-03,2025-10-03,P-030640,T-04,STEAM,completed,34.1359,10.2408,23.8951
ORD-0029990,2025-09-03,2025-10-03,P-036389,T-01,EPIC,completed,22.9476,2.7537,20.1939
ORD-0029991,2025-09-03,2025-10-18,P-032767,T-01,PSN,completed,56.0988,16.8296,39.2691
ORD-0029992,2025-09-03,2025-10-03,P-026150,T-03,STEAM,completed,20.3968,6.119,14.2777
ORD-0029993,2025-09-03,2025-10-18,P-008795,T-03,PSN,completed,20.1427,6.0428,14.0999
ORD-0029994,2025-09-03,2025-11-02,P-002956,T-04,NSW,completed,29.7622,8.9287,20.8335
ORD-0029995,2025-09-03,2025-10-03,P-001649,T-01,STEAM,completed,5.0916,1.5275,3.5641
ORD-0029996,2025-09-03,2025-10-03,P-041887,T-03,STEAM,completed,14.7403,4.4221,10.3182
ORD-0029997,2025-09-03,2025-10-18,P-011398,T-01,XBOX,completed,10.1831,3.0549,7.1282
ORD-0029998,2025-09-03,2025-10-18,P-021416,T-01,PSN,completed,10.1933,3.058,7.1353
ORD-0029999,2025-09-03,2025-10-18,P-025556,T-04,PSN,completed,15.0222,4.5067,10.5155
ORD-0030000,2025-09-03,2025-10-03,P-026154,T-01,STEAM,completed,102.0144,30.6043,71.4101
ORD-0030001,2025-09-03,2025-10-03,P-032176,T-01,STEAM,completed,4.8303,1.4491,3.3812
ORD-0030002,2025-09-03,2025-10-03,P-018598,T-04,STEAM,completed,10.1604,3.0481,7.1123
ORD-0030003,2025-09-03,2025-10-03,P-025943,T-03,STEAM,completed,5.2948,1.5884,3.7064
ORD-0030004,2025-09-03,2025-11-02,P-020307,T-01,NSW,completed,49.6503,14.8951,34.7552
ORD-0030005,2025-09-03,2025-10-18,P-001713,T-01,XBOX,completed,49.6503,14.8951,34.7552
ORD-0030007,2025-09-03,2025-10-03,P-014236,T-01,STEAM,completed,59.5699,17.871,41.6989
ORD-0030008,2025-09-03,2025-10-18,P-019921,T-03,XBOX,completed,10.0714,3.0214,7.0499
ORD-0030009,2025-09-03,2025-10-03,P-039495,T-04,EPIC,completed,20.783,2.494,18.289
ORD-0030011,2025-09-03,2025-10-03,P-018881,T-01,STEAM,completed,28.0392,8.4118,19.6275
ORD-0030012,2025-09-03,2025-10-18,P-038071,T-03,PSN,completed,10.0714,3.0214,7.0499
ORD-0030013,2025-09-03,2025-10-18,P-035310,T-01,PSN,completed,10.1831,3.0549,7.1282
ORD-0030014,2025-09-03,2025-10-03,P-015532,T-03,STEAM,completed,9.908,2.9724,6.9356
ORD-0030015,2025-09-03,2025-10-18,P-001017,T-03,PSN,completed,24.7636,7.4291,17.3345
ORD-0030016,2025-09-03,2025-10-18,P-034211,T-04,PSN,completed,10.1604,3.0481,7.1123
ORD-0030017,2025-09-03,2025-10-03,P-013864,T-04,STEAM,completed,67.6978,20.3093,47.3884
ORD-0030018,2025-09-03,2025-10-03,P-029381,T-03,STEAM,completed,15.0459,4.5138,10.5321
ORD-0030019,2025-09-03,2025-10-03,P-031695,T-04,STEAM,completed,30.4275,9.1282,21.2992
ORD-0030020,2025-09-03,2025-10-18,P-021459,T-04,XBOX,completed,20.3209,6.0963,14.2246
ORD-0030021,2025-09-03,2025-10-18,P-019773,T-01,XBOX,completed,61.1903,18.3571,42.8332
ORD-0030022,2025-09-03,2025-10-18,P-034020,T-01,PSN,completed,56.0988,16.8296,39.2691
ORD-0030023,2025-09-03,2025-10-18,P-013731,T-01,PSN,completed,9.9196,2.9759,6.9437
ORD-0030024,2025-09-03,2025-10-03,P-025509,T-01,STEAM,completed,17.8561,5.3568,12.4993
ORD-0030025,2025-09-03,2025-10-03,P-017479,T-04,STEAM,completed,51.2003,15.3601,35.8402
ORD-0030026,2025-09-03,2025-10-18,P-034057,T-03,XBOX,completed,19.9028,5.9708,13.932
ORD-0030027,2025-09-03,2025-10-03,P-017666,T-01,STEAM,completed,51.0072,15.3022,35.705
ORD-0030028,2025-09-03,2025-10-18,P-014898,T-01,PSN,completed,106.4435,31.9331,74.5105
ORD-0030029,2025-09-03,2025-10-03,P-039208,T-01,STEAM,completed,17.3829,5.2149,12.168
ORD-0030030,2025-09-03,2025-10-03,P-037481,T-01,STEAM,completed,50.3815,15.1145,35.2671
ORD-0030031,2025-09-03,2025-10-03,P-013685,T-01,STEAM,completed,22.9476,6.8843,16.0634
ORD-0030032,2025-09-03,2025-10-18,P-015408,T-01,PSN,completed,51.0072,15.3022,35.705
ORD-0030033,2025-09-03,2025-10-18,P-008259,T-01,XBOX,completed,51.0072,15.3022,35.705
ORD-0030034,2025-09-03,2025-10-18,P-020889,T-04,XBOX,completed,39.017,11.7051,27.3119
ORD-0030035,2025-09-03,2025-11-02,P-014198,T-01,NSW,completed,10.1831,3.0549,7.1282
ORD-0030036,2025-09-03,2025-10-18,P-040883,T-04,XBOX,completed,10.245,3.0735,7.1715
ORD-0030037,2025-09-03,2025-10-03,P-014090,T-04,STEAM,completed,30.4275,9.1282,21.2992
ORD-0030038,2025-09-03,2025-10-03,P-024629,T-04,STEAM,completed,39.6574,11.8972,27.7602
ORD-0030039,2025-09-03,2025-10-03,P-002540,T-03,STEAM,completed,20.1224,6.0367,14.0857
ORD-0030040,2025-09-03,2025-10-18,P-008469,T-04,PSN,completed,10.1323,3.0397,7.0926
ORD-0030041,2025-09-03,2025-10-03,P-018193,T-04,STEAM,completed,14.5183,4.3555,10.1628
ORD-0030042,2025-09-03,2025-10-18,P-021881,T-01,XBOX,completed,99.3007,29.7902,69.5105
ORD-0030044,2025-09-03,2025-10-18,P-025644,T-03,PSN,completed,5.0086,1.5026,3.506
ORD-0030045,2025-09-03,2025-10-18,P-000369,T-01,PSN,completed,119.8705,35.9611,83.9093
ORD-0030046,2025-09-03,2025-10-03,P-026717,T-01,STEAM,completed,4.8303,1.4491,3.3812
ORD-0030047,2025-09-03,2025-10-03,P-035935,T-01,STEAM,completed,48.8511,14.6553,34.1958
ORD-0030048,2025-09-03,2025-10-18,P-021949,T-04,XBOX,completed,15.3657,4.6097,10.756
ORD-0030049,2025-09-03,2025-10-03,P-002417,T-03,STEAM,completed,10.0714,3.0214,7.0499
ORD-0030050,2025-09-03,2025-10-03,P-001254,T-01,STEAM,completed,51.0072,15.3022,35.705
ORD-0030051,2025-09-03,2025-10-03,P-014034,T-01,STEAM,completed,48.3869,14.5161,33.8708
ORD-0030052,2025-09-03,2025-10-03,P-001831,T-04,EPIC,completed,9.8952,1.1874,8.7078
ORD-0030053,2025-09-03,2025-10-03,P-001459,T-01,STEAM,refunded,71.3938,21.4181,49.9757
ORD-0030054,2025-09-03,2025-10-03,P-039483,T-03,STEAM,completed,15.0459,4.5138,10.5321
ORD-0030055,2025-09-03,2025-10-03,P-025270,T-04,STEAM,completed,39.6702,11.9011,27.7691
ORD-0030056,2025-09-03,2025-10-03,P-042890,T-03,EPIC,completed,9.993,1.1992,8.7939
ORD-0030057,2025-09-03,2025-10-18,P-003182,T-01,PSN,completed,10.1933,3.058,7.1353
ORD-0030058,2025-09-03,2025-10-03,P-032154,T-01,STEAM,completed,61.1903,18.3571,42.8332
ORD-0030059,2025-09-03,2025-10-18,P-037865,T-03,PSN,completed,10.0714,3.0214,7.0499
ORD-0030060,2025-09-03,2025-10-18,P-041293,T-04,XBOX,completed,5.0611,1.5183,3.5428
ORD-0030061,2025-09-03,2025-10-18,P-008381,T-01,PSN,completed,51.0072,15.3022,35.705
ORD-0030062,2025-09-03,2025-10-03,P-022993,T-01,STEAM,completed,97.7022,29.3107,68.3916
ORD-0030063,2025-09-03,2025-10-03,P-003031,T-01,STEAM,completed,102.0144,30.6043,71.4101
ORD-0030064,2025-09-03,2025-10-03,P-000548,T-01,STEAM,completed,51.0072,15.3022,35.705
ORD-0030065,2025-09-03,2025-10-03,P-011318,T-01,STEAM,completed,17.1013,5.1304,11.9709
ORD-0030066,2025-09-03,2025-10-18,P-002318,T-01,XBOX,completed,4.9545,1.4864,3.4682
ORD-0030067,2025-09-03,2025-10-18,P-009191,T-03,PSN,completed,14.8556,4.4567,10.3989
ORD-0030068,2025-09-03,2025-10-18,P-039526,T-01,XBOX,completed,4.8763,1.4629,3.4134
ORD-0030069,2025-09-03,2025-11-02,P-017690,T-03,NSW,completed,20.1427,6.0428,14.0999
ORD-0030070,2025-09-03,2025-10-18,P-021084,T-01,PSN,completed,99.3007,29.7902,69.5105
ORD-0030071,2025-09-03,2025-10-18,P-002527,T-01,PSN,refunded,51.0072,15.3022,35.705
ORD-0030072,2025-09-03,2025-10-18,P-032445,T-03,PSN,completed,20.0527,6.0158,14.0369
ORD-0030073,2025-09-03,2025-10-03,P-044219,T-01,STEAM,completed,17.3829,5.2149,12.168
ORD-0030074,2025-09-03,2025-10-18,P-030306,T-03,PSN,completed,15.0001,4.5,10.5
ORD-0030075,2025-09-03,2025-10-03,P-039226,T-04,STEAM,completed,10.245,3.0735,7.1715
ORD-0030076,2025-09-03,2025-10-03,P-004567,T-03,STEAM,completed,14.8556,4.4567,10.3989
ORD-0030077,2025-09-03,2025-10-18,P-026620,T-01,PSN,completed,17.8561,5.3568,12.4993
ORD-0030078,2025-09-03,2025-10-03,P-016982,T-01,EPIC,completed,49.6503,5.958,43.6923
ORD-0030079,2025-09-03,2025-10-03,P-042576,T-03,STEAM,completed,15.1121,4.5336,10.5785
ORD-0030080,2025-09-03,2025-11-02,P-028073,T-04,NSW,completed,30.4275,9.1282,21.2992
ORD-0030081,2025-09-03,2025-10-03,P-015427,T-01,STEAM,completed,17.8561,5.3568,12.4993
ORD-0030082,2025-09-03,2025-10-03,P-016030,T-03,EPIC,completed,20.4069,2.4488,17.9581
ORD-0030083,2025-09-03,2025-10-03,P-034929,T-01,EPIC,completed,51.0072,6.1209,44.8863
ORD-0030084,2025-09-03,2025-10-18,P-006739,T-01,PSN,completed,48.3869,14.5161,33.8708
ORD-0030086,2025-09-04,2025-10-04,P-028654,T-01,STEAM,completed,14.4622,4.3387,10.1235
ORD-0030087,2025-09-04,2025-10-19,P-022093,T-04,XBOX,completed,4.8509,1.4553,3.3956
ORD-0030088,2025-09-04,2025-10-19,P-019790,T-01,XBOX,completed,28.0765,8.423,19.6536
ORD-0030089,2025-09-04,2025-10-04,P-028153,T-03,STEAM,completed,10.0811,3.0243,7.0568
ORD-0030090,2025-09-04,2025-10-04,P-044353,T-01,STEAM,completed,17.1252,5.1376,11.9877
ORD-0030091,2025-09-04,2025-10-04,P-019547,T-01,STEAM,refunded,9.8794,2.9638,6.9156
ORD-0030092,2025-09-04,2025-10-19,P-020330,T-01,PSN,completed,50.3007,15.0902,35.2105
ORD-0030093,2025-09-04,2025-10-04,P-007455,T-01,STEAM,completed,27.1919,8.1576,19.0344
ORD-0030094,2025-09-04,2025-10-04,P-031377,T-04,EPIC,completed,39.6065,4.7528,34.8538
ORD-0030095,2025-09-04,2025-11-03,P-009428,T-01,NSW,completed,102.1131,30.6339,71.4791
ORD-0030096,2025-09-04,2025-10-19,P-031766,T-03,PSN,completed,10.5999,3.18,7.4199
ORD-0030097,2025-09-04,2025-10-19,P-010651,T-03,PSN,completed,14.9394,4.4818,10.4576
ORD-0030098,2025-09-04,2025-10-04,P-018086,T-03,STEAM,completed,5.3,1.59,3.71
ORD-0030099,2025-09-04,2025-10-04,P-004227,T-01,STEAM,completed,27.1815,8.1544,19.027
ORD-0030100,2025-09-04,2025-10-04,P-006243,T-04,STEAM,completed,30.4569,9.1371,21.3198
ORD-0030101,2025-09-04,2025-10-04,P-017306,T-01,STEAM,completed,70.4159,21.1248,49.2911
ORD-0030102,2025-09-04,2025-11-03,P-003233,T-01,NSW,completed,10.2032,3.061,7.1422
ORD-0030103,2025-09-04,2025-10-19,P-031471,T-03,PSN,completed,20.4267,6.128,14.2987
ORD-0030104,2025-09-04,2025-10-04,P-006392,T-01,STEAM,completed,20.4063,6.1219,14.2844
ORD-0030105,2025-09-04,2025-10-19,P-004361,T-01,XBOX,completed,96.5211,28.9563,67.5648
ORD-0030106,2025-09-04,2025-10-04,P-004602,T-01,STEAM,completed,4.8177,1.4453,3.3724
ORD-0030107,2025-09-04,2025-10-04,P-025640,T-01,STEAM,completed,102.1131,30.6339,71.4791
ORD-0030108,2025-09-04,2025-11-03,P-026987,T-03,NSW,completed,25.2078,7.5623,17.6455
ORD-0030109,2025-09-04,2025-10-04,P-025248,T-01,STEAM,completed,4.8831,1.4649,3.4182
ORD-0030110,2025-09-04,2025-10-04,P-041866,T-04,STEAM,completed,10.1562,3.0469,7.1093
ORD-0030111,2025-09-04,2025-10-04,P-036831,T-01,STEAM,completed,17.6072,5.2821,12.325
ORD-0030112,2025-09-04,2025-10-04,P-006498,T-01,STEAM,completed,15.2997,4.5899,10.7098
ORD-0030113,2025-09-04,2025-10-19,P-022187,T-01,XBOX,completed,49.4494,14.8348,34.6146
ORD-0030114,2025-09-04,2025-10-04,P-000303,T-01,STEAM,completed,5.0965,1.5289,3.5675
ORD-0030115,2025-09-04,2025-10-04,P-039646,T-01,EPIC,completed,10.0576,1.2069,8.8507
ORD-0030116,2025-09-04,2025-10-19,P-039828,T-01,PSN,completed,44.0265,13.208,30.8186
ORD-0030117,2025-09-04,2025-10-04,P-044428,T-04,STEAM,completed,29.0608,8.7182,20.3426
ORD-0030118,2025-09-04,2025-10-19,P-029566,T-03,PSN,completed,19.9157,5.9747,13.941
ORD-0030119,2025-09-04,2025-10-19,P-019362,T-01,PSN,completed,59.3184,17.7955,41.5229
ORD-0030120,2025-09-04,2025-10-04,P-005178,T-01,STEAM,completed,48.2606,14.4782,33.7824
ORD-0030121,2025-09-04,2025-10-04,P-043846,T-01,EPIC,completed,9.6445,1.1573,8.4872
ORD-0030122,2025-09-04,2025-10-19,P-009589,T-01,XBOX,completed,51.0565,15.317,35.7396
ORD-0030123,2025-09-04,2025-11-03,P-009903,T-03,NSW,completed,5.1697,1.5509,3.6188
ORD-0030124,2025-09-04,2025-10-04,P-008601,T-01,STEAM,completed,49.4494,14.8348,34.6146
ORD-0030125,2025-09-04,2025-10-04,P-011048,T-03,STEAM,completed,15.0066,4.502,10.5046
ORD-0030126,2025-09-04,2025-10-19,P-025023,T-03,XBOX,completed,14.7609,4.4283,10.3326
ORD-0030127,2025-09-04,2025-10-19,P-025292,T-03,XBOX,completed,14.9394,4.4818,10.4576
ORD-0030128,2025-09-04,2025-10-04,P-004945,T-04,STEAM,completed,33.9978,10.1993,23.7984
ORD-0030129,2025-09-04,2025-10-19,P-028107,T-03,XBOX,completed,4.9955,1.4987,3.4969
ORD-0030130,2025-09-04,2025-10-04,P-012849,T-04,EPIC,completed,39.3504,4.7221,34.6284
ORD-0030131,2025-09-04,2025-10-19,P-031396,T-04,XBOX,completed,10.1562,3.0469,7.1093
ORD-0030132,2025-09-04,2025-10-19,P-030424,T-01,XBOX,completed,33.7911,10.1373,23.6538
ORD-0030133,2025-09-04,2025-10-19,P-000664,T-04,XBOX,completed,19.9157,5.9747,13.941
ORD-0030134,2025-09-04,2025-10-19,P-005910,T-04,PSN,completed,30.4569,9.1371,21.3198
ORD-0030135,2025-09-04,2025-10-19,P-020467,T-04,XBOX,completed,9.6536,2.8961,6.7575
ORD-0030136,2025-09-04,2025-10-19,P-038595,T-01,XBOX,completed,49.4494,14.8348,34.6146
ORD-0030137,2025-09-04,2025-10-04,P-012827,T-03,STEAM,completed,14.7609,4.4283,10.3326
ORD-0030138,2025-09-04,2025-11-03,P-000598,T-01,NSW,completed,51.0565,15.317,35.7396
ORD-0030139,2025-09-04,2025-10-04,P-023348,T-03,STEAM,completed,9.8373,2.9512,6.8861
ORD-0030140,2025-09-04,2025-10-04,P-018790,T-01,STEAM,completed,9.869,2.9607,6.9083
ORD-0030141,2025-09-04,2025-10-19,P-030508,T-01,XBOX,completed,50.3007,15.0902,35.2105
ORD-0030142,2025-09-04,2025-10-04,P-035102,T-03,STEAM,refunded,9.9911,2.9973,6.9938
ORD-0030143,2025-09-04,2025-10-04,P-028394,T-01,STEAM,completed,17.8733,5.362,12.5113
ORD-0030144,2025-09-04,2025-10-04,P-032674,T-01,STEAM,completed,48.2606,14.4782,33.7824
ORD-0030146,2025-09-04,2025-10-19,P-036545,T-03,PSN,completed,4.9763,1.4929,3.4834
ORD-0030147,2025-09-04,2025-10-19,P-023997,T-03,PSN,completed,25.0067,7.502,17.5047
ORD-0030148,2025-09-04,2025-10-19,P-009926,T-03,PSN,completed,15.1267,4.538,10.5887
ORD-0030149,2025-09-04,2025-10-19,P-016953,T-04,XBOX,completed,10.1421,3.0426,7.0995
ORD-0030151,2025-09-04,2025-10-19,P-020802,T-04,PSN,completed,33.8328,10.1499,23.683
ORD-0030152,2025-09-04,2025-10-04,P-016738,T-03,STEAM,completed,20.4267,6.128,14.2987
ORD-0030153,2025-09-04,2025-10-19,P-018253,T-03,XBOX,completed,19.9157,5.9747,13.941
ORD-0030154,2025-09-04,2025-10-19,P-038910,T-01,PSN,completed,102.1131,30.6339,71.4791
ORD-0030155,2025-09-04,2025-10-19,P-005212,T-01,PSN,completed,14.4622,4.3387,10.1235
ORD-0030156,2025-09-04,2025-10-04,P-015068,T-01,STEAM,completed,49.4494,14.8348,34.6146
ORD-0030157,2025-09-04,2025-10-04,P-033220,T-04,STEAM,completed,29.0061,8.7018,20.3042
ORD-0030158,2025-09-04,2025-10-19,P-043849,T-03,XBOX,completed,25.1004,7.5301,17.5703
ORD-0030159,2025-09-04,2025-11-03,P-016657,T-01,NSW,completed,17.3125,5.1938,12.1188
ORD-0030160,2025-09-04,2025-10-19,P-004975,T-01,XBOX,completed,17.8733,5.362,12.5113
ORD-0030161,2025-09-04,2025-11-03,P-017591,T-04,NSW,completed,15.0101,4.503,10.507
ORD-0030162,2025-09-04,2025-10-19,P-032929,T-04,XBOX,completed,20.7929,6.2379,14.555
ORD-0030163,2025-09-04,2025-10-04,P-012186,T-03,STEAM,completed,5.0355,1.5106,3.5248
ORD-0030164,2025-09-04,2025-10-19,P-029790,T-04,PSN,completed,19.3162,5.7949,13.5213
ORD-0030165,2025-09-04,2025-10-04,P-030242,T-01,EPIC,completed,53.8026,6.4563,47.3463
ORD-0030166,2025-09-04,2025-10-19,P-001802,T-01,XBOX,completed,102.1131,30.6339,71.4791
ORD-0030167,2025-09-04,2025-10-04,P-032528,T-04,STEAM,completed,46.1838,13.8551,32.3287
ORD-0030168,2025-09-04,2025-10-19,P-035801,T-03,XBOX,completed,30.2331,9.0699,21.1632
ORD-0030169,2025-09-04,2025-10-19,P-040433,T-01,PSN,completed,66.3562,19.9069,46.4493
ORD-0030170,2025-09-04,2025-10-04,P-016778,T-04,STEAM,completed,10.1421,3.0426,7.0995
ORD-0030171,2025-09-04,2025-10-19,P-011938,T-04,PSN,completed,10.6609,3.1983,7.4627
ORD-0030172,2025-09-04,2025-10-19,P-036407,T-03,XBOX,completed,14.7609,4.4283,10.3326
ORD-0030173,2025-09-04,2025-10-04,P-021913,T-01,STEAM,completed,4.8177,1.4453,3.3724
ORD-0030174,2025-09-04,2025-11-03,P-025221,T-04,NSW,completed,30.4569,9.1371,21.3198
ORD-0030175,2025-09-04,2025-10-04,P-032385,T-04,STEAM,completed,5.066,1.5198,3.5462
ORD-0030176,2025-09-04,2025-10-04,P-036465,T-03,STEAM,completed,30.2433,9.073,21.1703
ORD-0030177,2025-09-04,2025-10-04,P-000057,T-01,EPIC,completed,22.0084,2.641,19.3674
ORD-0030178,2025-09-04,2025-10-04,P-010328,T-01,STEAM,completed,68.9299,20.679,48.2509
ORD-0030179,2025-09-04,2025-10-04,P-028773,T-01,STEAM,completed,76.6414,22.9924,53.6489
ORD-0030180,2025-09-04,2025-10-04,P-025576,T-01,STEAM,completed,14.6592,4.3978,10.2614
ORD-0030181,2025-09-05,2025-10-20,P-029520,T-03,PSN,completed,14.9456,4.4837,10.4619
ORD-0030182,2025-09-05,2025-10-05,P-039022,T-01,STEAM,completed,5.0981,1.5294,3.5687
ORD-0030183,2025-09-05,2025-10-05,P-022936,T-04,STEAM,completed,4.8529,1.4559,3.397
ORD-0030184,2025-09-05,2025-10-05,P-020930,T-01,STEAM,completed,50.4024,15.1207,35.2817
ORD-0030185,2025-09-05,2025-10-05,P-027272,T-04,STEAM,completed,4.9497,1.4849,3.4648
ORD-0030186,2025-09-05,2025-10-05,P-019553,T-04,STEAM,completed,4.8529,1.4559,3.397
ORD-0030187,2025-09-05,2025-10-05,P-014352,T-01,STEAM,completed,17.1518,5.1455,12.0063
ORD-0030188,2025-09-05,2025-10-05,P-002001,T-03,STEAM,completed,15.0395,4.5118,10.5276
ORD-0030189,2025-09-05,2025-10-05,P-007635,T-03,STEAM,completed,5.3017,1.5905,3.7112
ORD-0030190,2025-09-05,2025-11-04,P-000240,T-01,NSW,completed,10.1963,3.0589,7.1374
ORD-0030191,2025-09-05,2025-10-20,P-040236,T-04,PSN,completed,35.5344,10.6603,24.8741
ORD-0030192,2025-09-05,2025-10-20,P-040637,T-01,XBOX,completed,17.3198,5.1959,12.1239
ORD-0030193,2025-09-05,2025-10-05,P-011300,T-04,STEAM,completed,33.9488,10.1847,23.7642
ORD-0030194,2025-09-05,2025-10-05,P-035368,T-04,EPIC,completed,14.5121,1.7415,12.7707
ORD-0030195,2025-09-05,2025-10-05,P-026803,T-01,STEAM,completed,98.9403,29.6821,69.2582
ORD-0030196,2025-09-05,2025-10-05,P-014399,T-01,STEAM,completed,4.8283,1.4485,3.3798
ORD-0030197,2025-09-05,2025-10-20,P-038322,T-04,PSN,completed,10.1454,3.0436,7.1018
ORD-0030198,2025-09-05,2025-10-05,P-022030,T-01,STEAM,refunded,17.3198,5.1959,12.1239
ORD-0030199,2025-09-05,2025-10-20,P-018321,T-01,PSN,completed,53.1947,15.9584,37.2363
ORD-0030200,2025-09-05,2025-10-05,P-001696,T-01,STEAM,completed,5.0981,1.5294,3.5687
ORD-0030201,2025-09-05,2025-10-05,P-015623,T-01,STEAM,refunded,54.4067,16.322,38.0847
ORD-0030202,2025-09-05,2025-10-05,P-029052,T-01,STEAM,completed,4.9366,1.481,3.4556
ORD-0030203,2025-09-05,2025-10-05,P-001410,T-03,STEAM,completed,10.0844,3.0253,7.059
ORD-0030204,2025-09-05,2025-10-05,P-036647,T-04,STEAM,completed,38.7444,11.6233,27.1211
ORD-0030205,2025-09-05,2025-10-05,P-028770,T-04,EPIC,completed,19.9136,2.3896,17.5239
ORD-0030206,2025-09-05,2025-10-05,P-006082,T-03,STEAM,completed,10.0742,3.0223,7.0519
ORD-0030207,2025-09-05,2025-10-05,P-022126,T-04,STEAM,completed,5.0676,1.5203,3.5473
ORD-0030208,2025-09-05,2025-10-20,P-010884,T-01,PSN,completed,5.0262,1.5079,3.5183
ORD-0030209,2025-09-05,2025-10-20,P-033377,T-01,XBOX,completed,9.6566,2.897,6.7596
ORD-0030210,2025-09-05,2025-10-05,P-041226,T-04,EPIC,completed,10.1454,1.2174,8.928
ORD-0030211,2025-09-05,2025-10-05,P-017295,T-01,STEAM,completed,9.7912,2.9374,6.8538
ORD-0030212,2025-09-05,2025-10-20,P-009142,T-03,XBOX,completed,9.9568,2.987,6.9698
ORD-0030213,2025-09-05,2025-10-05,P-005729,T-01,STEAM,completed,51.073,15.3219,35.7511
