refund_id,order_id,refund_date,order_date,title_id,platform_code,player_id,refund_reason,refund_usd,platform_fee_credit_usd,net_refund_usd
RFD-001432,ORD-0018845,2025-06-09,2025-06-07,T-04,PSN,P-000992,platform_policy,4.8573,1.4572,3.4001
RFD-001433,ORD-0018846,2025-07-17,2025-06-07,T-03,PSN,P-001292,partial_goodwill,2.5163,0.7549,1.7614
RFD-001434,ORD-0018855,2025-06-15,2025-06-07,T-04,XBOX,P-005851,price_adjustment,2.4333,0.73,1.7033
RFD-001435,ORD-0018866,2025-06-21,2025-06-07,T-01,PSN,P-010825,player_request,51.3106,15.3932,35.9174
RFD-001436,ORD-0018874,2025-06-15,2025-06-07,T-01,EPIC,P-022505,partial_goodwill,12.8302,1.5396,11.2906
RFD-001437,ORD-0018894,2025-08-17,2025-06-07,T-04,EPIC,P-001592,player_request,29.1896,3.5027,25.6868
RFD-001438,ORD-0018937,2025-06-10,2025-06-07,T-03,PSN,P-033427,price_adjustment,5.0196,1.5059,3.5137
RFD-001439,ORD-0018941,2025-07-06,2025-06-07,T-04,PSN,P-034619,partial_goodwill,20.3954,6.1186,14.2768
RFD-001440,ORD-0018943,2025-06-10,2025-06-07,T-04,EPIC,P-031007,price_adjustment,3.2084,0.385,2.8234
RFD-001441,ORD-0018945,2025-06-21,2025-06-07,T-03,XBOX,P-012154,player_request,14.6807,4.4042,10.2765
RFD-001442,ORD-0018956,2025-06-24,2025-06-07,T-01,STEAM,P-038489,price_adjustment,7.6879,2.3064,5.3815
RFD-001443,ORD-0018958,2025-07-17,2025-06-07,T-03,STEAM,P-005821,partial_goodwill,15.0487,4.5146,10.5341
RFD-001444,ORD-0018962,2025-06-15,2025-06-07,T-01,PSN,P-005112,partial_goodwill,14.1081,4.2324,9.8757
RFD-001445,ORD-0018967,2025-06-15,2025-06-07,T-01,STEAM,P-035210,partial_goodwill,25.6502,7.6951,17.9551
RFD-001446,ORD-0018981,2025-08-18,2025-06-08,T-01,STEAM,P-006355,accidental_purchase,49.6096,14.8829,34.7267
RFD-001447,ORD-0018988,2025-06-16,2025-06-08,T-03,STEAM,P-007570,partial_goodwill,15.1015,4.5305,10.5711
RFD-001448,ORD-0019013,2025-07-07,2025-06-08,T-04,XBOX,P-028117,price_adjustment,1.2023,0.3607,0.8416
RFD-001449,ORD-0019014,2025-07-07,2025-06-08,T-01,PSN,P-012528,price_adjustment,7.0541,2.1162,4.9378
RFD-001450,ORD-0019016,2025-06-22,2025-06-08,T-03,NSW,P-041528,platform_policy,5.3263,1.5979,3.7284
RFD-001451,ORD-0019019,2025-06-16,2025-06-08,T-01,PSN,P-037374,price_adjustment,23.8417,7.1525,16.6892
RFD-001452,ORD-0019035,2025-08-18,2025-06-08,T-04,XBOX,P-016263,accidental_purchase,58.3791,17.5137,40.8654
RFD-001453,ORD-0019036,2025-07-26,2025-06-08,T-03,XBOX,P-014297,player_request,10.1376,3.0413,7.0963
RFD-001454,ORD-0019045,2025-06-13,2025-06-08,T-03,STEAM,P-020467,player_request,5.2883,1.5865,3.7018
RFD-001455,ORD-0019057,2025-06-29,2025-06-08,T-01,XBOX,P-027532,player_request,14.8619,4.4586,10.4033
RFD-001456,ORD-0019074,2025-07-07,2025-06-08,T-04,PSN,P-024010,partial_goodwill,2.5591,0.7677,1.7914
RFD-001457,ORD-0019075,2025-06-16,2025-06-08,T-01,PSN,P-033219,partial_goodwill,15.779,4.7337,11.0453
RFD-001458,ORD-0019142,2025-06-11,2025-06-08,T-01,PSN,P-005483,price_adjustment,5.7266,1.718,4.0086
RFD-001459,ORD-0019152,2025-06-22,2025-06-08,T-04,EPIC,P-044662,player_request,48.7286,5.8474,42.8812
RFD-001460,ORD-0019158,2025-07-18,2025-06-08,T-01,STEAM,P-040872,partial_goodwill,2.5558,0.7667,1.7891
RFD-001461,ORD-0019159,2025-07-26,2025-06-08,T-03,STEAM,P-042311,accidental_purchase,20.2883,6.0865,14.2018
RFD-001462,ORD-0019172,2025-07-08,2025-06-09,T-01,STEAM,P-040632,partial_goodwill,4.9663,1.4899,3.4764
RFD-001463,ORD-0019188,2025-06-12,2025-06-09,T-03,EPIC,P-012526,price_adjustment,1.7551,0.2106,1.5445
RFD-001464,ORD-0019202,2025-07-27,2025-06-09,T-01,XBOX,P-042780,platform_policy,10.2349,3.0705,7.1644
RFD-001465,ORD-0019207,2025-08-19,2025-06-09,T-01,EPIC,P-013888,player_request,48.3638,5.8037,42.5601
RFD-001466,ORD-0019219,2025-06-30,2025-06-09,T-01,STEAM,P-019076,accidental_purchase,28.1637,8.4491,19.7146
RFD-001467,ORD-0019224,2025-07-27,2025-06-09,T-01,NSW,P-028208,platform_policy,17.9289,5.3787,12.5502
RFD-001468,ORD-0019228,2025-06-30,2025-06-09,T-01,PSN,P-018885,platform_policy,16.9317,5.0795,11.8522
RFD-001469,ORD-0019239,2025-06-17,2025-06-09,T-01,STEAM,P-024294,partial_goodwill,16.4244,4.9273,11.4971
RFD-001470,ORD-0019262,2025-08-19,2025-06-09,T-01,NSW,P-012517,player_request,10.2247,3.0674,7.1573
RFD-001471,ORD-0019273,2025-07-13,2025-06-10,T-01,PSN,P-031207,accidental_purchase,54.8678,16.4603,38.4074
RFD-001472,ORD-0019286,2025-07-20,2025-06-10,T-01,STEAM,P-015363,partial_goodwill,1.2775,0.3833,0.8943
RFD-001473,ORD-0019341,2025-07-13,2025-06-10,T-04,PSN,P-004328,accidental_purchase,10.1897,3.0569,7.1328
RFD-001474,ORD-0019345,2025-06-13,2025-06-10,T-01,STEAM,P-014993,price_adjustment,20.4141,6.1242,14.2899
RFD-001475,ORD-0019363,2025-06-24,2025-06-10,T-01,PSN,P-017311,accidental_purchase,14.4821,4.3446,10.1375
RFD-001476,ORD-0019391,2025-06-15,2025-06-10,T-01,PSN,P-003531,accidental_purchase,28.2081,8.4624,19.7457
RFD-001477,ORD-0019403,2025-06-24,2025-06-10,T-01,STEAM,P-014551,accidental_purchase,5.1204,1.5361,3.5843
RFD-001478,ORD-0019411,2025-06-16,2025-06-11,T-01,EPIC,P-020853,accidental_purchase,9.6859,1.1623,8.5236
RFD-001479,ORD-0019413,2025-07-14,2025-06-11,T-01,XBOX,P-026089,accidental_purchase,56.4969,16.9491,39.5478
RFD-001480,ORD-0019430,2025-06-28,2025-06-11,T-01,XBOX,P-003071,price_adjustment,24.8441,7.4532,17.3909
RFD-001481,ORD-0019434,2025-07-10,2025-06-11,T-03,EPIC,P-029050,partial_goodwill,7.6046,0.9125,6.692
RFD-001482,ORD-0019454,2025-06-25,2025-06-11,T-01,STEAM,P-025068,player_request,72.0426,21.6128,50.4298
RFD-001483,ORD-0019457,2025-07-29,2025-06-11,T-01,XBOX,P-001535,platform_policy,17.0269,5.1081,11.9188
RFD-001484,ORD-0019493,2025-06-16,2025-06-11,T-01,XBOX,P-017429,accidental_purchase,5.1277,1.5383,3.5894
RFD-001485,ORD-0019507,2025-08-21,2025-06-11,T-03,XBOX,P-038038,player_request,25.5164,7.6549,17.8615
RFD-001486,ORD-0019529,2025-06-29,2025-06-12,T-03,STEAM,P-008334,partial_goodwill,7.6241,2.2872,5.3368
RFD-001487,ORD-0019553,2025-06-15,2025-06-12,T-01,STEAM,P-021975,partial_goodwill,32.6423,9.7927,22.8496
RFD-001488,ORD-0019561,2025-06-20,2025-06-12,T-01,STEAM,P-041090,partial_goodwill,3.2797,0.9839,2.2958
RFD-001489,ORD-0019578,2025-06-20,2025-06-12,T-04,STEAM,P-002700,partial_goodwill,7.5826,2.2748,5.3079
RFD-001490,ORD-0019604,2025-07-30,2025-06-12,T-03,STEAM,P-039448,accidental_purchase,30.0426,9.0128,21.0298
RFD-001491,ORD-0019620,2025-06-20,2025-06-12,T-04,STEAM,P-027097,partial_goodwill,17.916,5.3748,12.5412
RFD-001492,ORD-0019621,2025-06-21,2025-06-12,T-01,PSN,P-024210,platform_policy,51.5009,15.4503,36.0506
RFD-001493,ORD-0019638,2025-07-22,2025-06-12,T-01,STEAM,P-012792,partial_goodwill,15.4431,4.6329,10.8102
RFD-001494,ORD-0019639,2025-06-15,2025-06-12,T-03,STEAM,P-002014,price_adjustment,1.2172,0.3652,0.852
RFD-001495,ORD-0019653,2025-06-21,2025-06-12,T-01,XBOX,P-027796,accidental_purchase,56.6418,16.9925,39.6492
RFD-001496,ORD-0019664,2025-06-20,2025-06-12,T-03,XBOX,P-016417,partial_goodwill,7.5183,2.2555,5.2628
RFD-001497,ORD-0019674,2025-07-12,2025-06-13,T-01,PSN,P-043382,price_adjustment,26.6006,7.9802,18.6205
RFD-001498,ORD-0019682,2025-07-12,2025-06-13,T-04,STEAM,P-017485,price_adjustment,14.5721,4.3716,10.2005
RFD-001499,ORD-0019699,2025-06-16,2025-06-13,T-03,EPIC,P-013087,partial_goodwill,10.1613,1.2194,8.942
RFD-001500,ORD-0019730,2025-06-30,2025-06-13,T-03,PSN,P-007929,partial_goodwill,1.6447,0.4934,1.1513
RFD-001501,ORD-0019736,2025-06-21,2025-06-13,T-01,STEAM,P-018838,price_adjustment,24.1864,7.2559,16.9304
RFD-001502,ORD-0019760,2025-06-18,2025-06-13,T-04,STEAM,P-016391,platform_policy,30.6992,9.2098,21.4895
RFD-001503,ORD-0019773,2025-08-23,2025-06-13,T-01,PSN,P-004381,player_request,69.4783,20.8435,48.6348
RFD-001504,ORD-0019784,2025-06-21,2025-06-13,T-03,STEAM,P-032615,partial_goodwill,8.0267,2.408,5.6187
RFD-001505,ORD-0019808,2025-06-21,2025-06-13,T-01,STEAM,P-024976,partial_goodwill,2.5634,0.769,1.7944
RFD-001506,ORD-0019835,2025-06-16,2025-06-13,T-03,STEAM,P-016266,partial_goodwill,5.0345,1.5104,3.5242
RFD-001507,ORD-0019846,2025-06-30,2025-06-13,T-04,PSN,P-003414,partial_goodwill,3.3734,1.012,2.3614
RFD-001508,ORD-0019848,2025-06-16,2025-06-13,T-03,STEAM,P-004726,partial_goodwill,5.0501,1.515,3.5351
RFD-001509,ORD-0019853,2025-06-21,2025-06-13,T-04,NSW,P-002019,price_adjustment,9.6181,2.8854,6.7327
RFD-001510,ORD-0019879,2025-06-21,2025-06-13,T-04,NSW,P-040671,price_adjustment,7.3017,2.1905,5.1112
RFD-001511,ORD-0019894,2025-07-31,2025-06-13,T-03,STEAM,P-034311,platform_policy,5.0755,1.5227,3.5529
RFD-001512,ORD-0019910,2025-07-12,2025-06-13,T-01,PSN,P-006138,price_adjustment,2.5634,0.769,1.7944
RFD-001513,ORD-0019915,2025-06-22,2025-06-14,T-01,STEAM,P-025592,price_adjustment,12.8683,3.8605,9.0078
RFD-001514,ORD-0019934,2025-06-22,2025-06-14,T-03,STEAM,P-026991,price_adjustment,1.7636,0.5291,1.2345
RFD-001515,ORD-0019940,2025-08-01,2025-06-14,T-04,XBOX,P-041189,player_request,10.2244,3.0673,7.1571
RFD-001516,ORD-0019945,2025-06-17,2025-06-14,T-04,NSW,P-024088,price_adjustment,3.5477,1.0643,2.4834
RFD-001517,ORD-0019986,2025-07-24,2025-06-14,T-01,STEAM,P-026750,price_adjustment,14.5466,4.364,10.1826
RFD-001518,ORD-0019995,2025-07-24,2025-06-14,T-01,STEAM,P-001924,price_adjustment,4.337,1.3011,3.0359
RFD-001519,ORD-0020000,2025-06-22,2025-06-14,T-04,STEAM,P-010655,price_adjustment,10.1305,3.0392,7.0914
RFD-001520,ORD-0020003,2025-07-05,2025-06-14,T-01,EPIC,P-010716,accidental_purchase,4.841,0.5809,4.2601
RFD-001521,ORD-0020013,2025-06-17,2025-06-14,T-03,STEAM,P-034652,price_adjustment,2.6659,0.7998,1.8662
RFD-001522,ORD-0020034,2025-06-17,2025-06-14,T-01,XBOX,P-009633,price_adjustment,9.0129,2.7039,6.309
RFD-001523,ORD-0020035,2025-06-23,2025-06-14,T-01,STEAM,P-037794,player_request,49.5507,14.8652,34.6855
RFD-001524,ORD-0020042,2025-07-13,2025-06-14,T-03,XBOX,P-005739,price_adjustment,12.4662,3.7399,8.7264
RFD-001525,ORD-0020063,2025-07-01,2025-06-14,T-03,PSN,P-022483,partial_goodwill,4.9446,1.4834,3.4612
RFD-001526,ORD-0020068,2025-07-13,2025-06-14,T-04,NSW,P-019973,price_adjustment,14.6033,4.381,10.2223
RFD-001527,ORD-0020074,2025-06-19,2025-06-14,T-01,STEAM,P-001447,platform_policy,10.2741,3.0822,7.1919
RFD-001528,ORD-0020079,2025-07-17,2025-06-14,T-01,PSN,P-041810,platform_policy,16.9771,5.0931,11.884
RFD-001529,ORD-0020084,2025-06-24,2025-06-15,T-03,STEAM,P-037854,accidental_purchase,15.4932,4.648,10.8452
RFD-001530,ORD-0020091,2025-07-25,2025-06-15,T-03,XBOX,P-009615,price_adjustment,2.4318,0.7295,1.7023
RFD-001531,ORD-0020121,2025-07-14,2025-06-15,T-01,PSN,P-016313,price_adjustment,16.9799,5.094,11.886
RFD-001532,ORD-0020150,2025-07-06,2025-06-15,T-04,NSW,P-013773,platform_policy,9.5627,2.8688,6.6939
RFD-001533,ORD-0020160,2025-06-20,2025-06-15,T-04,XBOX,P-022718,player_request,29.1461,8.7438,20.4023
RFD-001534,ORD-0020170,2025-06-24,2025-06-15,T-04,XBOX,P-016890,player_request,9.7321,2.9196,6.8124
RFD-001535,ORD-0020180,2025-06-18,2025-06-15,T-01,EPIC,P-027757,price_adjustment,13.2955,1.5955,11.7001
RFD-001536,ORD-0020197,2025-07-25,2025-06-15,T-03,PSN,P-009620,price_adjustment,5.0345,1.5104,3.5242
RFD-001537,ORD-0020199,2025-06-23,2025-06-15,T-01,PSN,P-031623,price_adjustment,22.927,6.8781,16.0489
RFD-001538,ORD-0020207,2025-07-02,2025-06-15,T-01,EPIC,P-009583,price_adjustment,1.2071,0.1449,1.0623
RFD-001539,ORD-0020219,2025-06-19,2025-06-16,T-01,STEAM,P-031704,partial_goodwill,2.4097,0.7229,1.6868
RFD-001540,ORD-0020227,2025-07-26,2025-06-16,T-01,STEAM,P-041071,price_adjustment,12.9018,3.8705,9.0313
RFD-001541,ORD-0020272,2025-06-18,2025-06-16,T-04,NSW,P-004825,player_request,40.7938,12.2381,28.5556
RFD-001542,ORD-0020276,2025-06-30,2025-06-16,T-04,PSN,P-027917,accidental_purchase,10.7148,3.2144,7.5003
RFD-001543,ORD-0020342,2025-07-04,2025-06-17,T-01,EPIC,P-033549,price_adjustment,7.6103,0.9132,6.6971
RFD-001544,ORD-0020356,2025-08-27,2025-06-17,T-01,EPIC,P-039788,platform_policy,17.948,2.1538,15.7943
RFD-001545,ORD-0020358,2025-07-04,2025-06-17,T-01,STEAM,P-028892,price_adjustment,5.1178,1.5353,3.5825
RFD-001546,ORD-0020362,2025-06-25,2025-06-17,T-04,PSN,P-034818,partial_goodwill,10.0926,3.0278,7.0648
RFD-001547,ORD-0020373,2025-07-04,2025-06-17,T-01,EPIC,P-010861,partial_goodwill,1.2047,0.1446,1.0601
RFD-001548,ORD-0020385,2025-07-27,2025-06-17,T-04,STEAM,P-030206,price_adjustment,12.0677,3.6203,8.4474
RFD-001549,ORD-0020419,2025-06-23,2025-06-18,T-04,XBOX,P-040536,accidental_purchase,30.6506,9.1952,21.4554
RFD-001550,ORD-0020420,2025-07-28,2025-06-18,T-01,STEAM,P-006622,price_adjustment,1.2106,0.3632,0.8474
RFD-001551,ORD-0020423,2025-07-17,2025-06-18,T-03,PSN,P-039787,partial_goodwill,3.6438,1.0932,2.5507
RFD-001552,ORD-0020465,2025-06-21,2025-06-18,T-03,NSW,P-015870,partial_goodwill,2.5389,0.7617,1.7772
RFD-001553,ORD-0020468,2025-06-21,2025-06-18,T-01,STEAM,P-002485,partial_goodwill,51.6837,15.5051,36.1786
RFD-001554,ORD-0020494,2025-06-20,2025-06-18,T-03,EPIC,P-009030,player_request,5.0675,0.6081,4.4594
RFD-001555,ORD-0020498,2025-07-02,2025-06-18,T-01,EPIC,P-040613,platform_policy,17.3593,2.0831,15.2761
RFD-001556,ORD-0020500,2025-07-09,2025-06-18,T-01,PSN,P-018187,player_request,19.8122,5.9437,13.8685
RFD-001557,ORD-0020501,2025-06-21,2025-06-18,T-04,STEAM,P-002313,partial_goodwill,15.3253,4.5976,10.7277
RFD-001558,ORD-0020526,2025-07-05,2025-06-18,T-03,PSN,P-022605,partial_goodwill,2.4949,0.7485,1.7464
RFD-001559,ORD-0020531,2025-06-27,2025-06-18,T-01,PSN,P-003599,player_request,4.9478,1.4843,3.4635
RFD-001560,ORD-0020532,2025-06-21,2025-06-18,T-03,PSN,P-042993,partial_goodwill,2.5524,0.7657,1.7867
RFD-001561,ORD-0020533,2025-07-05,2025-06-18,T-01,STEAM,P-043068,price_adjustment,16.3634,4.909,11.4544
RFD-001562,ORD-0020565,2025-06-27,2025-06-19,T-03,STEAM,P-035167,partial_goodwill,3.7834,1.135,2.6484
RFD-001563,ORD-0020589,2025-07-10,2025-06-19,T-01,STEAM,P-002256,platform_policy,9.6789,2.9037,6.7752
RFD-001564,ORD-0020594,2025-07-06,2025-06-19,T-01,XBOX,P-003219,price_adjustment,5.5799,1.674,3.9059
RFD-001565,ORD-0020600,2025-07-18,2025-06-19,T-03,PSN,P-034157,partial_goodwill,2.6514,0.7954,1.856
RFD-001566,ORD-0020605,2025-07-03,2025-06-19,T-03,STEAM,P-020966,player_request,5.0479,1.5144,3.5335
RFD-001567,ORD-0020607,2025-07-22,2025-06-19,T-01,EPIC,P-034692,player_request,17.4166,2.09,15.3266
RFD-001568,ORD-0020616,2025-07-18,2025-06-19,T-03,EPIC,P-034549,partial_goodwill,7.577,0.9092,6.6677
RFD-001569,ORD-0020618,2025-07-10,2025-06-19,T-03,NSW,P-031257,player_request,35.4329,10.6299,24.8031
RFD-001570,ORD-0020653,2025-06-23,2025-06-20,T-01,STEAM,P-013815,partial_goodwill,7.3709,2.2113,5.1596
RFD-001571,ORD-0020672,2025-07-11,2025-06-20,T-04,STEAM,P-009965,player_request,30.5053,9.1516,21.3537
RFD-001572,ORD-0020675,2025-07-30,2025-06-20,T-01,XBOX,P-009963,price_adjustment,1.6812,0.5043,1.1768
RFD-001573,ORD-0020704,2025-06-23,2025-06-20,T-04,PSN,P-006478,price_adjustment,13.4186,4.0256,9.3931
RFD-001574,ORD-0020712,2025-07-04,2025-06-20,T-03,NSW,P-000481,platform_policy,25.2377,7.5713,17.6664
RFD-001575,ORD-0020720,2025-07-30,2025-06-20,T-03,STEAM,P-012862,price_adjustment,4.9925,1.4978,3.4948
RFD-001576,ORD-0020732,2025-07-30,2025-06-20,T-04,XBOX,P-024201,price_adjustment,3.1572,0.9472,2.21
RFD-001577,ORD-0020737,2025-07-11,2025-06-20,T-01,PSN,P-037319,platform_policy,14.4417,4.3325,10.1092
RFD-001578,ORD-0020760,2025-08-31,2025-06-21,T-01,XBOX,P-034713,player_request,10.2092,3.0628,7.1464
RFD-001579,ORD-0020775,2025-07-08,2025-06-21,T-01,PSN,P-007567,partial_goodwill,18.7391,5.6217,13.1174
RFD-001580,ORD-0020776,2025-06-24,2025-06-21,T-04,PSN,P-042052,price_adjustment,11.7348,3.5204,8.2144
RFD-001581,ORD-0020780,2025-07-08,2025-06-21,T-01,STEAM,P-001481,price_adjustment,4.9559,1.4868,3.4691
RFD-001582,ORD-0020782,2025-07-31,2025-06-21,T-01,XBOX,P-016832,price_adjustment,16.2664,4.8799,11.3865
RFD-001583,ORD-0020787,2025-06-26,2025-06-21,T-01,PSN,P-041197,platform_policy,18.0727,5.4218,12.6509
RFD-001584,ORD-0020793,2025-08-08,2025-06-21,T-03,STEAM,P-019519,player_request,25.3775,7.6133,17.7643
RFD-001585,ORD-0020808,2025-08-31,2025-06-21,T-03,PSN,P-033941,platform_policy,5.3084,1.5925,3.7159
RFD-001586,ORD-0020814,2025-07-12,2025-06-21,T-04,EPIC,P-020209,accidental_purchase,43.8892,5.2667,38.6225
RFD-001587,ORD-0020839,2025-06-24,2025-06-21,T-03,STEAM,P-033932,partial_goodwill,2.4951,0.7485,1.7466
RFD-001588,ORD-0020847,2025-07-31,2025-06-21,T-04,XBOX,P-016567,price_adjustment,2.6695,0.8008,1.8686
RFD-001589,ORD-0020866,2025-06-29,2025-06-21,T-04,XBOX,P-028184,partial_goodwill,4.9468,1.484,3.4628
RFD-001590,ORD-0020877,2025-06-24,2025-06-21,T-03,STEAM,P-027640,partial_goodwill,3.7902,1.1371,2.6532
RFD-001591,ORD-0020900,2025-07-24,2025-06-21,T-01,PSN,P-007349,player_request,4.9559,1.4868,3.4691
RFD-001592,ORD-0020903,2025-06-30,2025-06-21,T-01,PSN,P-009842,platform_policy,61.357,18.4071,42.9499
RFD-001593,ORD-0020908,2025-07-20,2025-06-21,T-03,STEAM,P-038909,partial_goodwill,1.2634,0.379,0.8844
RFD-001594,ORD-0020918,2025-07-31,2025-06-21,T-01,STEAM,P-031947,partial_goodwill,2.4178,0.7254,1.6925
RFD-001595,ORD-0020961,2025-07-13,2025-06-22,T-03,XBOX,P-027129,platform_policy,30.4478,9.1343,21.3135
RFD-001596,ORD-0020965,2025-06-27,2025-06-22,T-04,STEAM,P-029222,platform_policy,10.148,3.0444,7.1036
RFD-001597,ORD-0020994,2025-06-30,2025-06-22,T-01,STEAM,P-043486,price_adjustment,9.0429,2.7129,6.33
RFD-001598,ORD-0021039,2025-07-07,2025-06-23,T-04,STEAM,P-011303,accidental_purchase,29.0153,8.7046,20.3107
RFD-001599,ORD-0021049,2025-07-22,2025-06-23,T-01,PSN,P-014949,partial_goodwill,8.4523,2.5357,5.9166
RFD-001600,ORD-0021073,2025-07-22,2025-06-23,T-01,PSN,P-025434,partial_goodwill,5.1253,1.5376,3.5877
RFD-001601,ORD-0021074,2025-07-22,2025-06-23,T-01,PSN,P-038775,price_adjustment,8.709,2.6127,6.0963
RFD-001602,ORD-0021127,2025-06-28,2025-06-23,T-01,EPIC,P-018232,accidental_purchase,51.3448,6.1614,45.1834
RFD-001603,ORD-0021149,2025-07-01,2025-06-23,T-01,XBOX,P-012831,partial_goodwill,3.3862,1.0158,2.3703
RFD-001604,ORD-0021155,2025-07-02,2025-06-24,T-03,PSN,P-007769,price_adjustment,5.0071,1.5021,3.505
RFD-001605,ORD-0021166,2025-08-11,2025-06-24,T-01,EPIC,P-018245,accidental_purchase,23.1784,2.7814,20.397
RFD-001606,ORD-0021174,2025-07-03,2025-06-24,T-01,PSN,P-024224,accidental_purchase,102.9471,30.8841,72.063
RFD-001607,ORD-0021177,2025-07-27,2025-06-24,T-01,PSN,P-026570,accidental_purchase,23.1784,6.9535,16.2249
RFD-001608,ORD-0021195,2025-07-11,2025-06-24,T-01,STEAM,P-003535,partial_goodwill,5.5851,1.6755,3.9096
RFD-001609,ORD-0021224,2025-07-08,2025-06-24,T-01,STEAM,P-013994,player_request,17.4114,5.2234,12.188
RFD-001610,ORD-0021234,2025-08-03,2025-06-24,T-04,STEAM,P-024895,price_adjustment,7.1885,2.1566,5.032
RFD-001611,ORD-0021245,2025-08-04,2025-06-25,T-01,STEAM,P-009856,price_adjustment,15.968,4.7904,11.1776
RFD-001612,ORD-0021249,2025-07-12,2025-06-25,T-01,PSN,P-007822,price_adjustment,20.4388,6.1317,14.3072
RFD-001613,ORD-0021250,2025-07-09,2025-06-25,T-01,PSN,P-013913,platform_policy,22.311,6.6933,15.6177
RFD-001614,ORD-0021278,2025-06-28,2025-06-25,T-03,EPIC,P-004471,price_adjustment,8.4965,1.0196,7.4769
RFD-001615,ORD-0021279,2025-08-04,2025-06-25,T-01,STEAM,P-001624,partial_goodwill,14.8775,4.4633,10.4143
RFD-001616,ORD-0021288,2025-07-12,2025-06-25,T-04,EPIC,P-012093,partial_goodwill,19.7318,2.3678,17.364
RFD-001617,ORD-0021292,2025-06-30,2025-06-25,T-04,STEAM,P-023035,player_request,10.2329,3.0699,7.163
RFD-001618,ORD-0021304,2025-07-03,2025-06-25,T-03,STEAM,P-028597,price_adjustment,5.2254,1.5676,3.6578
RFD-001619,ORD-0021314,2025-07-24,2025-06-25,T-01,STEAM,P-043195,partial_goodwill,10.3069,3.0921,7.2148
RFD-001620,ORD-0021364,2025-07-10,2025-06-26,T-01,NSW,P-023432,player_request,18.0079,5.4024,12.6055
RFD-001621,ORD-0021367,2025-06-28,2025-06-26,T-04,STEAM,P-014900,player_request,40.6657,12.1997,28.466
RFD-001622,ORD-0021376,2025-08-05,2025-06-26,T-04,XBOX,P-004619,partial_goodwill,20.2524,6.0757,14.1767
RFD-001623,ORD-0021382,2025-07-04,2025-06-26,T-03,NSW,P-009850,price_adjustment,2.4965,0.7489,1.7475
RFD-001624,ORD-0021383,2025-07-10,2025-06-26,T-04,PSN,P-005701,platform_policy,19.4892,5.8468,13.6424
RFD-001625,ORD-0021389,2025-06-28,2025-06-26,T-03,XBOX,P-006091,platform_policy,15.2406,4.5722,10.6684
RFD-001626,ORD-0021400,2025-07-29,2025-06-26,T-03,STEAM,P-028635,accidental_purchase,25.3975,7.6193,17.7783
RFD-001627,ORD-0021411,2025-07-25,2025-06-26,T-03,PSN,P-021648,price_adjustment,9.9964,2.9989,6.9974
RFD-001628,ORD-0021426,2025-07-02,2025-06-27,T-01,EPIC,P-028204,accidental_purchase,4.8098,0.5772,4.2326
RFD-001629,ORD-0021427,2025-09-06,2025-06-27,T-03,PSN,P-027991,accidental_purchase,14.5983,4.3795,10.2188
RFD-001630,ORD-0021441,2025-07-26,2025-06-27,T-01,XBOX,P-035322,price_adjustment,2.4739,0.7422,1.7317
RFD-001631,ORD-0021442,2025-06-30,2025-06-27,T-01,STEAM,P-022614,price_adjustment,34.0219,10.2066,23.8153
RFD-001632,ORD-0021473,2025-07-02,2025-06-27,T-04,STEAM,P-029122,accidental_purchase,10.2384,3.0715,7.1669
RFD-001633,ORD-0021487,2025-07-30,2025-06-27,T-01,NSW,P-010450,accidental_purchase,61.8412,18.5524,43.2889
RFD-001634,ORD-0021513,2025-07-14,2025-06-27,T-03,PSN,P-037420,price_adjustment,1.3103,0.3931,0.9172
RFD-001635,ORD-0021516,2025-07-14,2025-06-27,T-01,STEAM,P-036070,partial_goodwill,4.9477,1.4843,3.4634
RFD-001636,ORD-0021538,2025-07-14,2025-06-27,T-03,PSN,P-029143,partial_goodwill,7.4845,2.2453,5.2391
RFD-001637,ORD-0021546,2025-07-26,2025-06-27,T-03,STEAM,P-040683,partial_goodwill,3.2915,0.9874,2.304
RFD-001638,ORD-0021565,2025-06-30,2025-06-28,T-01,NSW,P-031412,player_request,10.2898,3.0869,7.2028
RFD-001639,ORD-0021572,2025-09-07,2025-06-28,T-01,PSN,P-024782,platform_policy,14.8431,4.4529,10.3902
RFD-001640,ORD-0021602,2025-07-03,2025-06-28,T-03,EPIC,P-004736,accidental_purchase,14.9818,1.7978,13.184
RFD-001641,ORD-0021615,2025-07-15,2025-06-28,T-03,EPIC,P-034862,partial_goodwill,3.6496,0.4379,3.2116
RFD-001642,ORD-0021620,2025-07-15,2025-06-28,T-01,STEAM,P-025563,price_adjustment,15.4552,4.6366,10.8186
RFD-001643,ORD-0021624,2025-07-01,2025-06-28,T-04,STEAM,P-004712,price_adjustment,17.9301,5.379,12.551
RFD-001644,ORD-0021627,2025-08-07,2025-06-28,T-01,STEAM,P-023038,partial_goodwill,24.1902,7.257,16.9331
RFD-001645,ORD-0021660,2025-07-03,2025-06-28,T-01,EPIC,P-038168,player_request,58.0487,6.9658,51.0828
RFD-001646,ORD-0021664,2025-07-06,2025-06-28,T-03,XBOX,P-044121,price_adjustment,10.1768,3.053,7.1238
RFD-001647,ORD-0021669,2025-07-06,2025-06-28,T-03,STEAM,P-023440,price_adjustment,2.4948,0.7484,1.7464
